movie_id,title,cast,crew
tt12312912,Fire in the Mountains,"[{""name"": ""Vinamrata Rai""}, {""name"": ""Chandan Bisht""}, {""name"": ""Harshita Tiwari""}, {""name"": ""Mayank Singh Jaira""}]","[{""job"": ""Director"", ""name"": ""Ajitpal Singh""}]"
tt0111780,Yaar Gaddar,"[{""name"": ""Saif Ali Khan""}, {""name"": ""Sweta""}, {""name"": ""Somy Ali""}, {""name"": ""Deven Bhojani""}]","[{""job"": ""Director"", ""name"": ""Umesh Mehra""}]"
tt0112459,Barsaat,"[{""name"": ""Bobby Deol""}, {""name"": ""Twinkle Khanna""}, {""name"": ""Raj Babbar""}, {""name"": ""Mukesh Khanna""}]","[{""job"": ""Director"", ""name"": ""Rajkumar Santoshi""}]"
tt0806088,Heyy Babyy,"[{""name"": ""Akshay Kumar""}, {""name"": ""Fardeen Khan""}, {""name"": ""Riteish Deshmukh""}, {""name"": ""Vidya Balan""}]","[{""job"": ""Director"", ""name"": ""Sajid Khan""}]"
tt0995035,Dhol,"[{""name"": ""Sharman Joshi""}, {""name"": ""Tusshar Kapoor""}, {""name"": ""Kunal Kemmu""}, {""name"": ""Rajpal Naurang Yadav""}]","[{""job"": ""Director"", ""name"": ""Priyadarshan, Aman Ullah""}]"
tt10916102,Bahut Hua Sammaan,"[{""name"": ""Sanjay Mishra""}, {""name"": ""Ram Kapoor""}, {""name"": ""Raghav Juyal""}, {""name"": ""Dibyendu Bhattacharya""}]","[{""job"": ""Director"", ""name"": ""Ashish R. Shukla""}]"
tt0293342,Lajja,"[{""name"": ""Manisha Koirala""}, {""name"": ""Jackie Shroff""}, {""name"": ""Madhuri Dixit""}, {""name"": ""Ajay Devgn""}]","[{""job"": ""Director"", ""name"": ""Rajkumar Santoshi""}]"
tt0408976,Krishna Cottage,"[{""name"": ""Sohail Khan""}, {""name"": ""Isha Koppikar""}, {""name"": ""Anita Hassanandani Reddy""}, {""name"": ""Rati Agnihotri""}]","[{""job"": ""Director"", ""name"": ""Santram Varma""}]"
tt0116726,Jung,"[{""name"": ""Mithun Chakraborty""}, {""name"": ""Ajay Devgn""}, {""name"": ""Rambha""}, {""name"": ""Vani Viswanath""}]","[{""job"": ""Director"", ""name"": ""Rama Rao Tatineni""}]"
tt8133888,Nela Ticket,"[{""name"": ""Ravi Teja""}, {""name"": ""Malvika Sharma""}, {""name"": ""Jagapathi Babu""}, {""name"": ""Sampath Raj""}]","[{""job"": ""Director"", ""name"": ""Kalyan Krishna""}]"
tt0484186,Pyasi Nigahen,"[{""name"": ""Birbal""}, {""name"": ""Sahila Chaddha""}, {""name"": ""Ajinkya Deo""}, {""name"": ""Annu Kapoor""}]","[{""job"": ""Director"", ""name"": ""Kesar Matharu""}]"
tt5842616,Veere Di Wedding,"[{""name"": ""Kareena Kapoor""}, {""name"": ""Sonam Kapoor""}, {""name"": ""Swara Bhasker""}, {""name"": ""Shikha Talsania""}]","[{""job"": ""Director"", ""name"": ""Shashanka Ghosh""}]"
tt0116308,Fire,"[{""name"": ""Shabana Azmi""}, {""name"": ""Nandita Das""}, {""name"": ""Karishma Jhalani""}, {""name"": ""Ramanjeet Kaur""}]","[{""job"": ""Director"", ""name"": ""Deepa Mehta""}]"
tt3742284,NH10,"[{""name"": ""Anushka Sharma""}, {""name"": ""Neil Bhoopalam""}, {""name"": ""Darshan Kumaar""}, {""name"": ""Deepti Naval""}]","[{""job"": ""Director"", ""name"": ""Navdeep Singh""}]"
tt10350626,Gunjan Saxena: The Kargil Girl,"[{""name"": ""Janhvi Kapoor""}, {""name"": ""Pankaj Tripathi""}, {""name"": ""Angad Bedi""}, {""name"": ""Manav Vij""}]","[{""job"": ""Director"", ""name"": ""ALi Khan AK, Sharan Sharma""}]"
tt13698928,Silence... Can You Hear It?,"[{""name"": ""Sahil Vaid""}, {""name"": ""Saurrabh Kushwaha""}, {""name"": ""Pankaj Anand""}, {""name"": ""Manoj Bajpayee""}]","[{""job"": ""Director"", ""name"": ""Aban Bharucha Deohans, Tania Deohans""}]"
tt23220552,Badass Ravikumar,"[{""name"": ""Prabhu Deva""}, {""name"": ""Himesh Reshammiya""}, {""name"": ""Sonia Kapoor""}]","[{""job"": ""Director"", ""name"": ""Himesh Reshammiya""}]"
tt21074588,Baap,"[{""name"": ""Lankesh Bhardwaj""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Sunny Deol""}, {""name"": ""Jackie Shroff""}]","[{""job"": ""Director"", ""name"": ""Vivek Chauhan""}]"
tt6095994,Khoj,"[{""name"": ""Vikram Chatterjee""}, {""name"": ""Shataf Figar""}, {""name"": ""Poonam Gurung""}, {""name"": ""Arnab Bhattacharya""}]","[{""job"": ""Director"", ""name"": ""Arka Ganguly""}]"
tt0833476,Jhoom Barabar Jhoom,"[{""name"": ""Abhishek Bachchan""}, {""name"": ""Preity G Zinta""}, {""name"": ""Bobby Deol""}, {""name"": ""Lara Dutta""}]","[{""job"": ""Director"", ""name"": ""Shaad Ali""}]"
tt3036740,Humshakals,"[{""name"": ""Saif Ali Khan""}, {""name"": ""Riteish Deshmukh""}, {""name"": ""Ram Kapoor""}, {""name"": ""Bipasha Basu""}]","[{""job"": ""Director"", ""name"": ""Sajid Khan""}]"
tt0102701,Prahaar: The Final Attack,"[{""name"": ""Nana Patekar""}, {""name"": ""Dimple Kapadia""}, {""name"": ""Gautam Joglekar""}, {""name"": ""Madhuri Dixit""}]","[{""job"": ""Director"", ""name"": ""Subhankar Ghosh, Nana Patekar""}]"
tt0326600,Maine Dil Tujhko Diya,"[{""name"": ""Sohail Khan""}, {""name"": ""Sameera Reddy""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Kabir Bedi""}]","[{""job"": ""Director"", ""name"": ""Sohail Khan, Azim Shaikh""}]"
tt3483712,Raja Natwarlal,"[{""name"": ""Emraan Hashmi""}, {""name"": ""Humaima Malik""}, {""name"": ""Paresh Rawal""}, {""name"": ""Kay Kay Menon""}]","[{""job"": ""Director"", ""name"": ""Kunal Deshmukh""}]"
tt12861212,Chhorii,"[{""name"": ""Nushrratt Bharuccha""}, {""name"": ""Mita Vashisht""}, {""name"": ""Gracy Goswami""}, {""name"": ""Rajesh Jais""}]","[{""job"": ""Director"", ""name"": ""Vishal Furia""}]"
tt0085165,Andhaa Kaanoon,"[{""name"": ""Rajinikanth""}, {""name"": ""Hema Malini""}, {""name"": ""Reena Roy""}, {""name"": ""Amitabh Bachchan""}]","[{""job"": ""Director"", ""name"": ""Rama Rao Tatineni""}]"
tt5178120,The Song of Scorpions,"[{""name"": ""Golshifteh Farahani""}, {""name"": ""Irrfan Khan""}, {""name"": ""Waheeda Rehman""}, {""name"": ""Shashank Arora""}]","[{""job"": ""Director"", ""name"": ""Anup Singh""}]"
tt0114231,Ram Jaane,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Juhi Chawla""}, {""name"": ""Vivek Mushran""}, {""name"": ""Pankaj Kapur""}]","[{""job"": ""Director"", ""name"": ""Rajiv Mehra""}]"
tt5785200,Machine,"[{""name"": ""Kiara Advani""}, {""name"": ""Rishabh Arora""}, {""name"": ""Mustafa Burmawala""}, {""name"": ""Shabbir Burmawala""}]","[{""job"": ""Director"", ""name"": ""Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla, Abinash Rout""}]"
tt17320574,Acting Ka Bhoot,"[{""name"": ""Aham Sharma""}, {""name"": ""Rajni Katiyar""}, {""name"": ""Saanand Verma""}, {""name"": ""Ishtiyak Khan""}]","[{""job"": ""Director"", ""name"": ""Shashank Kumar""}]"
tt0255212,Hamara Dil Aapke Paas Hai,"[{""name"": ""Anil Kapoor""}, {""name"": ""Aishwarya Rai Bachchan""}, {""name"": ""Sonali Bendre""}, {""name"": ""Puru Rajkumar""}]","[{""job"": ""Director"", ""name"": ""Satish Kaushik""}]"
tt0285958,Pyaar Ishq Aur Mohabbat,"[{""name"": ""Arjun Rampal""}, {""name"": ""Kirti Reddy""}, {""name"": ""Suniel Shetty""}, {""name"": ""Aftab Shivdasani""}]","[{""job"": ""Director"", ""name"": ""Rajiv Rai""}]"
tt7963804,Pantham,"[{""name"": ""Gopichand""}, {""name"": ""Mehreen Pirzada""}, {""name"": ""Ajay""}, {""name"": ""Joy Badlani""}]","[{""job"": ""Director"", ""name"": ""K. Chakravarthy Reddy""}]"
tt0456500,Kyaa Kool Hai Hum,"[{""name"": ""Tusshar Kapoor""}, {""name"": ""Riteish Deshmukh""}, {""name"": ""Isha Koppikar""}, {""name"": ""Neha Dhupia""}]","[{""job"": ""Director"", ""name"": ""Sangeeth Sivan""}]"
tt7527082,Hamid,"[{""name"": ""Talha Arshad Reshi""}, {""name"": ""Vikas Kumar""}, {""name"": ""Rasika Dugal""}, {""name"": ""Sumit Kaul""}]","[{""job"": ""Director"", ""name"": ""Aijaz Khan""}]"
tt0493437,Apna Sapna Money Money,"[{""name"": ""Riteish Deshmukh""}, {""name"": ""Shreyas Talpade""}, {""name"": ""Riya Sen""}, {""name"": ""Koena Mitra""}]","[{""job"": ""Director"", ""name"": ""Sangeeth Sivan""}]"
tt0272062,Daag: The Fire,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Chandrachur Singh""}, {""name"": ""Mahima Chaudhry""}, {""name"": ""Shakti Kapoor""}]","[{""job"": ""Director"", ""name"": ""Raj Kanwar""}]"
tt0833484,The Killer,"[{""name"": ""Irrfan Khan""}, {""name"": ""Emraan Hashmi""}, {""name"": ""Priyanka Kothari""}, {""name"": ""Bharti Achrekar""}]","[{""job"": ""Director"", ""name"": ""Hasnain Hyderabadwala, Raksha Mistry""}]"
tt23875222,Mission Lion,"[{""name"": ""Tiger Shroff""}, {""name"": ""Sara Ali Khan""}, {""name"": ""Hiten Patel""}, {""name"": ""Atul Sharma""}]","[{""job"": ""Director"", ""name"": ""Jagan Shakti""}]"
tt26627624,Siren,"[{""name"": ""Praveer Shetty""}, {""name"": ""Lasya Ponnu Ash""}, {""name"": ""Achyuth Kumar""}, {""name"": ""Pavitra Lokesh""}]","[{""job"": ""Director"", ""name"": ""Raja Venkiya""}]"
tt8976992,Laila Aur Satt Geet,"[{""name"": ""Navjot Randhawa""}, {""name"": ""Sadakkit Bijran""}, {""name"": ""Shahnawaz Bhat""}, {""name"": ""Ranjit Khajuria""}]","[{""job"": ""Director"", ""name"": ""Pushpendra Singh""}]"
tt1292703,Oye Lucky! Lucky Oye!,"[{""name"": ""Abhay Deol""}, {""name"": ""Paresh Rawal""}, {""name"": ""Nitu Chandra""}, {""name"": ""Archana Puran Singh""}]","[{""job"": ""Director"", ""name"": ""Dibakar Banerjee""}]"
tt10463030,Bhoot: Part One - The Haunted Ship,"[{""name"": ""Vicky Kaushal""}, {""name"": ""Ashutosh Rana""}, {""name"": ""Meher Vij""}, {""name"": ""Akash Dhar""}]","[{""job"": ""Director"", ""name"": ""Bhanu Pratap Singh""}]"
tt6265050,Shabaash Mithu,"[{""name"": ""Taapsee Pannu""}, {""name"": ""Vijay Raaz""}, {""name"": ""Geeta Agrawal Sharma""}, {""name"": ""Sameer Dharmadhikari""}]","[{""job"": ""Director"", ""name"": ""Srijit Mukherji""}]"
tt0437238,Hulchul,"[{""name"": ""Akshaye Khanna""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Amrish Puri""}, {""name"": ""Lakshmi""}]","[{""job"": ""Director"", ""name"": ""Priyadarshan""}]"
